"No.","Time","Source","Destination","Protocol","Length","Info"
"271","0.817345263","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"272","0.817404013","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"273","0.817404033","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"274","0.817448227","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"275","0.817484865","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"276","0.817484896","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"278","0.817575897","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"279","0.817576117","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"280","0.817576147","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"281","0.817652250","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"282","0.818675399","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"283","0.818675609","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"284","0.818730863","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"285","0.818730883","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"286","0.818765829","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"287","0.818765889","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"288","0.818800514","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"290","0.818849446","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"291","0.818849526","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"292","0.818887758","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"293","0.819014442","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"294","0.819014552","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"295","0.819057843","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"296","0.819109340","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"297","0.819109400","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"298","0.819187217","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"300","0.820090380","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"301","0.820091271","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"302","0.820152497","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"303","0.820152557","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
