"No.","Time","Source","Destination","Protocol","Length","Info"
"18413","114.723044190","142.251.37.67","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"18414","114.802008269","142.251.37.67","10.0.2.15","QUIC","773","Protected Payload (KP0)"
"18415","114.802398101","10.0.2.15","142.251.37.67","QUIC","77","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18416","114.803135664","142.251.37.67","10.0.2.15","QUIC","816","Protected Payload (KP0)"
"18417","114.804159465","142.251.37.67","10.0.2.15","QUIC","100","Protected Payload (KP0)"
"18418","114.804257108","10.0.2.15","142.251.37.67","QUIC","73","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18419","114.848073449","142.251.37.67","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"18420","114.929100910","10.0.2.15","8.8.8.8","DNS","100","Standard query 0xa703 A connectivity-check.ubuntu.com OPT"
"18421","114.949342544","8.8.8.8","10.0.2.15","DNS","244","Standard query response 0xa703 A connectivity-check.ubuntu.com A 185.125.190.49 A 91.189.91.48 A 91.189.91.49 A 185.125.190.18 A 185.125.190.48 A 35.224.170.84 A 35.232.111.17 A 185.125.190.17 A 34.122.121.32 OPT"
"18422","114.950653282","10.0.2.15","185.125.190.49","TCP","74","48708  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=345605679 TSecr=0 WS=128"
"18423","115.028356516","185.125.190.49","10.0.2.15","TCP","60","80  >  48708 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"18424","115.028411109","10.0.2.15","185.125.190.49","TCP","54","48708  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"18425","115.028568038","10.0.2.15","185.125.190.49","HTTP","141","GET / HTTP/1.1 "
"18426","115.028759958","185.125.190.49","10.0.2.15","TCP","60","80  >  48708 [ACK] Seq=1 Ack=88 Win=65535 Len=0"
"18427","115.108653676","185.125.190.49","10.0.2.15","HTTP","243","HTTP/1.1 204 No Content "
"18428","115.108690385","10.0.2.15","185.125.190.49","TCP","54","48708  >  80 [ACK] Seq=88 Ack=190 Win=64051 Len=0"
"18429","115.108842029","10.0.2.15","185.125.190.49","TCP","54","48708  >  80 [FIN, ACK] Seq=88 Ack=190 Win=64051 Len=0"
"18430","115.109185434","185.125.190.49","10.0.2.15","TCP","60","80  >  48708 [ACK] Seq=190 Ack=89 Win=65535 Len=0"
"18431","115.109399405","185.125.190.49","10.0.2.15","TCP","60","80  >  48708 [FIN, ACK] Seq=190 Ack=89 Win=65535 Len=0"
"18432","115.109418752","10.0.2.15","185.125.190.49","TCP","54","48708  >  80 [ACK] Seq=89 Ack=191 Win=64051 Len=0"
"18433","118.514424891","10.0.2.15","8.8.8.8","DNS","100","Standard query 0x29aa A clientservices.googleapis.com OPT"
"18434","118.514543554","10.0.2.15","8.8.8.8","DNS","100","Standard query 0x3a96 HTTPS clientservices.googleapis.com OPT"
